# EnvCell.Position full census - ADR-0009 auditable artifact
# Generated: 2026-05-31T19:54:34.9601991-07:00
# acdat: C:\Users\darin\repos\ac-unreal\pipeline\dat-extract\bin\Release\net8.0-windows\acdat.exe
# DatDir: C:\Turbine\Asheron's Call

================================================================
LANDBLOCK 0x8602  (LbX=134, LbY=2)
----------------------------------------------------------------
  Landblock 0x8602 (LbX=134, LbY=2):
    HasObjects:     True
    Terrain[]:      81 entries (9x9=81 expected)
    Height[]:       81 entries (81 expected)
    LandblockInfo:  present (file 0x8602FFFE in CellDat)
      NumCells:     568   (= indoor EnvCells inside this landblock)
      Buildings:    0
      Objects:      0
      PackMask:     0x00000000

  Per-cell Frame.Origin (landblock-local) and composed world position:
  CellId                Frame.Origin(x,y,z)                   World(x,y,z) InFootprint?
  0x8602020E   (   50.00,   -20.00,    0.00)   (  25778.00,     364.00,    0.00)   OUT
  0x8602020F   (   50.00,   -20.00,    0.00)   (  25778.00,     364.00,    0.00)   OUT
  0x86020210   (   50.00,   -20.00,    0.00)   (  25778.00,     364.00,    0.00)   OUT
  0x86020211   (   50.00,   -20.00,    0.00)   (  25778.00,     364.00,    0.00)   OUT
  0x86020212   (   50.00,   -20.00,    0.00)   (  25778.00,     364.00,    0.00)   OUT
  0x86020213   (   50.00,   -20.00,    0.00)   (  25778.00,     364.00,    0.00)   OUT
  0x86020214   (   50.00,   -30.00,    0.00)   (  25778.00,     354.00,    0.00)   OUT
  0x86020215   (   50.00,   -30.00,    0.00)   (  25778.00,     354.00,    0.00)   OUT
  0x86020216   (   50.00,   -30.00,    0.00)   (  25778.00,     354.00,    0.00)   OUT
  0x86020217   (   50.00,   -30.00,    0.00)   (  25778.00,     354.00,    0.00)   OUT
  0x86020218   (   50.00,   -30.00,    0.00)   (  25778.00,     354.00,    0.00)   OUT
  0x86020219   (   50.00,   -30.00,    0.00)   (  25778.00,     354.00,    0.00)   OUT
  0x8602021A   (   50.00,   -30.00,    0.00)   (  25778.00,     354.00,    0.00)   OUT
  0x8602021B   (   50.00,   -30.00,    0.00)   (  25778.00,     354.00,    0.00)   OUT
  0x8602021C   (   50.00,   -30.00,    0.00)   (  25778.00,     354.00,    0.00)   OUT
  0x8602021D   (   50.00,   -30.00,    0.00)   (  25778.00,     354.00,    0.00)   OUT
  0x8602021E   (   50.00,   -50.00,    0.00)   (  25778.00,     334.00,    0.00)   OUT
  0x8602021F   (   50.00,   -60.00,    0.00)   (  25778.00,     324.00,    0.00)   OUT
  0x86020220   (   50.00,   -70.00,    0.00)   (  25778.00,     314.00,    0.00)   OUT
  0x86020221   (   50.00,   -90.00,    0.00)   (  25778.00,     294.00,    0.00)   OUT
  0x86020222   (   50.00,  -100.00,    0.00)   (  25778.00,     284.00,    0.00)   OUT
  0x86020223   (   50.00,  -110.00,    0.00)   (  25778.00,     274.00,    0.00)   OUT
  0x86020224   (   50.00,  -120.00,    0.00)   (  25778.00,     264.00,    0.00)   OUT
  0x86020225   (   50.00,  -130.00,    0.00)   (  25778.00,     254.00,    0.00)   OUT
  0x86020226   (   50.00,  -140.00,    0.00)   (  25778.00,     244.00,    0.00)   OUT
  0x86020227   (   50.00,  -140.00,    0.00)   (  25778.00,     244.00,    0.00)   OUT
  0x86020228   (   50.00,  -140.00,    0.00)   (  25778.00,     244.00,    0.00)   OUT
  0x86020229   (   50.00,  -140.00,    0.00)   (  25778.00,     244.00,    0.00)   OUT
  0x8602022A   (   50.00,  -140.00,    0.00)   (  25778.00,     244.00,    0.00)   OUT
  0x8602022B   (   50.00,  -140.00,    0.00)   (  25778.00,     244.00,    0.00)   OUT
  0x8602022C   (   60.00,     0.00,    0.00)   (  25788.00,     384.00,    0.00)   IN
  0x8602022D   (   60.00,     0.00,    0.00)   (  25788.00,     384.00,    0.00)   IN
  0x8602022E   (   60.00,     0.00,    0.00)   (  25788.00,     384.00,    0.00)   IN
  0x8602022F   (   60.00,     0.00,    0.00)   (  25788.00,     384.00,    0.00)   IN
  0x86020230   (   60.00,     0.00,    0.00)   (  25788.00,     384.00,    0.00)   IN
  0x86020231   (   60.00,     0.00,    0.00)   (  25788.00,     384.00,    0.00)   IN
  0x86020232   (   60.00,     0.00,    0.00)   (  25788.00,     384.00,    0.00)   IN
  0x86020233   (   60.00,     0.00,    0.00)   (  25788.00,     384.00,    0.00)   IN
  0x86020234   (   60.00,     0.00,    0.00)   (  25788.00,     384.00,    0.00)   IN
  0x86020235   (   60.00,     0.00,    0.00)   (  25788.00,     384.00,    0.00)   IN
  0x86020236   (   60.00,   -10.00,    0.00)   (  25788.00,     374.00,    0.00)   OUT
  0x86020237   (   60.00,   -10.00,    0.00)   (  25788.00,     374.00,    0.00)   OUT
  0x86020238   (   60.00,   -10.00,    0.00)   (  25788.00,     374.00,    0.00)   OUT
  0x86020239   (   60.00,   -10.00,    0.00)   (  25788.00,     374.00,    0.00)   OUT
  0x8602023A   (   60.00,   -20.00,    0.00)   (  25788.00,     364.00,    0.00)   OUT
  0x8602023B   (   60.00,   -30.00,    0.00)   (  25788.00,     354.00,    0.00)   OUT
  0x8602023C   (   60.00,   -30.00,    0.00)   (  25788.00,     354.00,    0.00)   OUT
  0x8602023D   (   60.00,   -30.00,    0.00)   (  25788.00,     354.00,    0.00)   OUT
  0x8602023E   (   60.00,   -30.00,    0.00)   (  25788.00,     354.00,    0.00)   OUT
  0x8602023F   (   60.00,   -40.00,    0.00)   (  25788.00,     344.00,    0.00)   OUT
  0x86020240   (   60.00,   -40.00,    0.00)   (  25788.00,     344.00,    0.00)   OUT
  0x86020241   (   60.00,   -40.00,    0.00)   (  25788.00,     344.00,    0.00)   OUT
  0x86020242   (   60.00,   -40.00,    0.00)   (  25788.00,     344.00,    0.00)   OUT
  0x86020243   (   60.00,   -40.00,    0.00)   (  25788.00,     344.00,    0.00)   OUT
  0x86020244   (   60.00,   -40.00,    0.00)   (  25788.00,     344.00,    0.00)   OUT
  0x86020245   (   60.00,   -40.00,    0.00)   (  25788.00,     344.00,    0.00)   OUT
  0x86020246   (   60.00,   -40.00,    0.00)   (  25788.00,     344.00,    0.00)   OUT
  0x86020247   (   60.00,   -40.00,    0.00)   (  25788.00,     344.00,    0.00)   OUT
  0x86020248   (   60.00,   -40.00,    0.00)   (  25788.00,     344.00,    0.00)   OUT
  0x86020249   (   60.00,   -90.00,    0.00)   (  25788.00,     294.00,    0.00)   OUT
  0x8602024A   (   60.00,   -90.00,    0.00)   (  25788.00,     294.00,    0.00)   OUT
  0x8602024B   (   60.00,   -90.00,    0.00)   (  25788.00,     294.00,    0.00)   OUT
  0x8602024C   (   60.00,   -90.00,    0.00)   (  25788.00,     294.00,    0.00)   OUT
  0x8602024D   (   60.00,   -90.00,    0.00)   (  25788.00,     294.00,    0.00)   OUT
  0x8602024E   (   60.00,  -110.00,    0.00)   (  25788.00,     274.00,    0.00)   OUT
  0x8602024F   (   60.00,  -110.00,    0.00)   (  25788.00,     274.00,    0.00)   OUT
  0x86020250   (   60.00,  -110.00,    0.00)   (  25788.00,     274.00,    0.00)   OUT
  0x86020251   (   60.00,  -110.00,    0.00)   (  25788.00,     274.00,    0.00)   OUT
  0x86020252   (   60.00,  -110.00,    0.00)   (  25788.00,     274.00,    0.00)   OUT
  0x86020253   (   60.00,  -110.00,    0.00)   (  25788.00,     274.00,    0.00)   OUT
  0x86020254   (   60.00,  -120.00,    0.00)   (  25788.00,     264.00,    0.00)   OUT
  0x86020255   (   60.00,  -120.00,    0.00)   (  25788.00,     264.00,    0.00)   OUT
  0x86020256   (   60.00,  -120.00,    0.00)   (  25788.00,     264.00,    0.00)   OUT
  0x86020257   (   60.00,  -120.00,    0.00)   (  25788.00,     264.00,    0.00)   OUT
  0x86020258   (   60.00,  -130.00,    0.00)   (  25788.00,     254.00,    0.00)   OUT
  0x86020259   (   60.00,  -130.00,    0.00)   (  25788.00,     254.00,    0.00)   OUT
  0x8602025A   (   60.00,  -130.00,    0.00)   (  25788.00,     254.00,    0.00)   OUT
  0x8602025B   (   60.00,  -130.00,    0.00)   (  25788.00,     254.00,    0.00)   OUT
  0x8602025C   (   60.00,  -140.00,    0.00)   (  25788.00,     244.00,    0.00)   OUT
  0x8602025D   (   60.00,  -140.00,    0.00)   (  25788.00,     244.00,    0.00)   OUT
  0x8602025E   (   60.00,  -140.00,    0.00)   (  25788.00,     244.00,    0.00)   OUT
  0x8602025F   (   60.00,  -140.00,    0.00)   (  25788.00,     244.00,    0.00)   OUT
  0x86020260   (   60.00,  -140.00,    0.00)   (  25788.00,     244.00,    0.00)   OUT
  0x86020261   (   60.00,  -140.00,    0.00)   (  25788.00,     244.00,    0.00)   OUT
  0x86020262   (   60.00,  -140.00,    0.00)   (  25788.00,     244.00,    0.00)   OUT
  0x86020263   (   60.00,  -140.00,    0.00)   (  25788.00,     244.00,    0.00)   OUT
  0x86020264   (   60.00,  -140.00,    0.00)   (  25788.00,     244.00,    0.00)   OUT
  0x86020265   (   60.00,  -140.00,    0.00)   (  25788.00,     244.00,    0.00)   OUT
  0x86020266   (   70.00,     0.00,    0.00)   (  25798.00,     384.00,    0.00)   IN
  0x86020267   (   70.00,     0.00,    0.00)   (  25798.00,     384.00,    0.00)   IN
  0x86020268   (   70.00,     0.00,    0.00)   (  25798.00,     384.00,    0.00)   IN
  0x86020269   (   70.00,     0.00,    0.00)   (  25798.00,     384.00,    0.00)   IN
  0x8602026A   (   70.00,     0.00,    0.00)   (  25798.00,     384.00,    0.00)   IN
  0x8602026B   (   70.00,     0.00,    0.00)   (  25798.00,     384.00,    0.00)   IN
  0x8602026C   (   70.00,   -10.00,    0.00)   (  25798.00,     374.00,    0.00)   OUT
  0x8602026D   (   70.00,   -20.00,    0.00)   (  25798.00,     364.00,    0.00)   OUT
  0x8602026E   (   70.00,   -30.00,    0.00)   (  25798.00,     354.00,    0.00)   OUT
  0x8602026F   (   70.00,   -40.00,    0.00)   (  25798.00,     344.00,    0.00)   OUT
  0x86020270   (   70.00,   -40.00,    0.00)   (  25798.00,     344.00,    0.00)   OUT
  0x86020271   (   70.00,   -40.00,    0.00)   (  25798.00,     344.00,    0.00)   OUT
  0x86020272   (   70.00,   -40.00,    0.00)   (  25798.00,     344.00,    0.00)   OUT
  0x86020273   (   70.00,   -40.00,    0.00)   (  25798.00,     344.00,    0.00)   OUT
  0x86020274   (   70.00,   -40.00,    0.00)   (  25798.00,     344.00,    0.00)   OUT
  0x86020275   (   70.00,   -80.00,    0.00)   (  25798.00,     304.00,    0.00)   OUT
  0x86020276   (   70.00,   -80.00,    0.00)   (  25798.00,     304.00,    0.00)   OUT
  0x86020277   (   70.00,   -80.00,    0.00)   (  25798.00,     304.00,    0.00)   OUT
  0x86020278   (   70.00,   -90.00,    0.00)   (  25798.00,     294.00,    0.00)   OUT
  0x86020279   (   70.00,   -90.00,    0.00)   (  25798.00,     294.00,    0.00)   OUT
  0x8602027A   (   70.00,   -90.00,    0.00)   (  25798.00,     294.00,    0.00)   OUT
  0x8602027B   (   70.00,   -90.00,    0.00)   (  25798.00,     294.00,    0.00)   OUT
  0x8602027C   (   80.00,     0.00,    0.00)   (  25808.00,     384.00,    0.00)   IN
  0x8602027D   (   80.00,     0.00,    0.00)   (  25808.00,     384.00,    0.00)   IN
  0x8602027E   (   80.00,     0.00,    0.00)   (  25808.00,     384.00,    0.00)   IN
  0x8602027F   (   80.00,     0.00,    0.00)   (  25808.00,     384.00,    0.00)   IN
  0x86020280   (   80.00,     0.00,    0.00)   (  25808.00,     384.00,    0.00)   IN
  0x86020281   (   80.00,     0.00,    0.00)   (  25808.00,     384.00,    0.00)   IN
  0x86020282   (   80.00,   -10.00,    0.00)   (  25808.00,     374.00,    0.00)   OUT
  0x86020283   (   80.00,   -20.00,    0.00)   (  25808.00,     364.00,    0.00)   OUT
  0x86020284   (   80.00,   -30.00,    0.00)   (  25808.00,     354.00,    0.00)   OUT
  0x86020285   (   80.00,   -40.00,    0.00)   (  25808.00,     344.00,    0.00)   OUT
  0x86020286   (   80.00,   -40.00,    0.00)   (  25808.00,     344.00,    0.00)   OUT
  0x86020287   (   80.00,   -40.00,    0.00)   (  25808.00,     344.00,    0.00)   OUT
  0x86020288   (   80.00,   -40.00,    0.00)   (  25808.00,     344.00,    0.00)   OUT
  0x86020289   (   80.00,   -40.00,    0.00)   (  25808.00,     344.00,    0.00)   OUT
  0x8602028A   (   80.00,   -40.00,    0.00)   (  25808.00,     344.00,    0.00)   OUT
  0x8602028B   (   90.00,     0.00,    0.00)   (  25818.00,     384.00,    0.00)   IN
  0x8602028C   (   90.00,     0.00,    0.00)   (  25818.00,     384.00,    0.00)   IN
  0x8602028D   (   90.00,     0.00,    0.00)   (  25818.00,     384.00,    0.00)   IN
  0x8602028E   (   90.00,     0.00,    0.00)   (  25818.00,     384.00,    0.00)   IN
  0x8602028F   (   90.00,     0.00,    0.00)   (  25818.00,     384.00,    0.00)   IN
  0x86020290   (   90.00,     0.00,    0.00)   (  25818.00,     384.00,    0.00)   IN
  0x86020291   (   90.00,     0.00,    0.00)   (  25818.00,     384.00,    0.00)   IN
  0x86020292   (   90.00,     0.00,    0.00)   (  25818.00,     384.00,    0.00)   IN
  0x86020293   (   90.00,     0.00,    0.00)   (  25818.00,     384.00,    0.00)   IN
  0x86020294   (   90.00,     0.00,    0.00)   (  25818.00,     384.00,    0.00)   IN
  0x86020295   (   90.00,   -10.00,    0.00)   (  25818.00,     374.00,    0.00)   OUT
  0x86020296   (   90.00,   -10.00,    0.00)   (  25818.00,     374.00,    0.00)   OUT
  0x86020297   (   90.00,   -10.00,    0.00)   (  25818.00,     374.00,    0.00)   OUT
  0x86020298   (   90.00,   -10.00,    0.00)   (  25818.00,     374.00,    0.00)   OUT
  0x86020299   (   90.00,   -20.00,    0.00)   (  25818.00,     364.00,    0.00)   OUT
  0x8602029A   (   90.00,   -30.00,    0.00)   (  25818.00,     354.00,    0.00)   OUT
  0x8602029B   (   90.00,   -30.00,    0.00)   (  25818.00,     354.00,    0.00)   OUT
  0x8602029C   (   90.00,   -30.00,    0.00)   (  25818.00,     354.00,    0.00)   OUT
  0x8602029D   (   90.00,   -30.00,    0.00)   (  25818.00,     354.00,    0.00)   OUT
  0x8602029E   (   90.00,   -40.00,    0.00)   (  25818.00,     344.00,    0.00)   OUT
  0x8602029F   (   90.00,   -40.00,    0.00)   (  25818.00,     344.00,    0.00)   OUT
  0x860202A0   (   90.00,   -40.00,    0.00)   (  25818.00,     344.00,    0.00)   OUT
  0x860202A1   (   90.00,   -40.00,    0.00)   (  25818.00,     344.00,    0.00)   OUT
  0x860202A2   (   90.00,   -40.00,    0.00)   (  25818.00,     344.00,    0.00)   OUT
  0x860202A3   (   90.00,   -40.00,    0.00)   (  25818.00,     344.00,    0.00)   OUT
  0x860202A4   (   90.00,   -40.00,    0.00)   (  25818.00,     344.00,    0.00)   OUT
  0x860202A5   (   90.00,   -40.00,    0.00)   (  25818.00,     344.00,    0.00)   OUT
  0x860202A6   (   90.00,   -40.00,    0.00)   (  25818.00,     344.00,    0.00)   OUT
  0x860202A7   (   90.00,   -40.00,    0.00)   (  25818.00,     344.00,    0.00)   OUT
  0x860202A8   (  100.00,   -10.00,    0.00)   (  25828.00,     374.00,    0.00)   OUT
  0x860202A9   (  100.00,   -10.00,    0.00)   (  25828.00,     374.00,    0.00)   OUT
  0x860202AA   (  100.00,   -10.00,    0.00)   (  25828.00,     374.00,    0.00)   OUT
  0x860202AB   (  100.00,   -10.00,    0.00)   (  25828.00,     374.00,    0.00)   OUT
  0x860202AC   (  100.00,   -10.00,    0.00)   (  25828.00,     374.00,    0.00)   OUT
  0x860202AD   (  100.00,   -10.00,    0.00)   (  25828.00,     374.00,    0.00)   OUT
  0x860202AE   (  100.00,   -10.00,    0.00)   (  25828.00,     374.00,    0.00)   OUT
  0x860202AF   (  100.00,   -10.00,    0.00)   (  25828.00,     374.00,    0.00)   OUT
  0x860202B0   (  100.00,   -10.00,    0.00)   (  25828.00,     374.00,    0.00)   OUT
  0x860202B1   (  100.00,   -10.00,    0.00)   (  25828.00,     374.00,    0.00)   OUT
  0x860202B2   (  100.00,   -20.00,    0.00)   (  25828.00,     364.00,    0.00)   OUT
  0x860202B3   (  100.00,   -20.00,    0.00)   (  25828.00,     364.00,    0.00)   OUT
  0x860202B4   (  100.00,   -20.00,    0.00)   (  25828.00,     364.00,    0.00)   OUT
  0x860202B5   (  100.00,   -20.00,    0.00)   (  25828.00,     364.00,    0.00)   OUT
  0x860202B6   (  100.00,   -20.00,    0.00)   (  25828.00,     364.00,    0.00)   OUT
  0x860202B7   (  100.00,   -20.00,    0.00)   (  25828.00,     364.00,    0.00)   OUT
  0x860202B8   (  100.00,   -30.00,    0.00)   (  25828.00,     354.00,    0.00)   OUT
  0x860202B9   (  100.00,   -30.00,    0.00)   (  25828.00,     354.00,    0.00)   OUT
  0x860202BA   (  100.00,   -30.00,    0.00)   (  25828.00,     354.00,    0.00)   OUT
  0x860202BB   (  100.00,   -30.00,    0.00)   (  25828.00,     354.00,    0.00)   OUT
  0x860202BC   (  100.00,   -30.00,    0.00)   (  25828.00,     354.00,    0.00)   OUT
  0x860202BD   (  100.00,   -30.00,    0.00)   (  25828.00,     354.00,    0.00)   OUT
  0x860202BE   (  100.00,   -30.00,    0.00)   (  25828.00,     354.00,    0.00)   OUT
  0x860202BF   (  100.00,   -30.00,    0.00)   (  25828.00,     354.00,    0.00)   OUT
  0x860202C0   (  100.00,   -30.00,    0.00)   (  25828.00,     354.00,    0.00)   OUT
  0x860202C1   (  100.00,   -30.00,    0.00)   (  25828.00,     354.00,    0.00)   OUT
  0x860202C2   (  120.00,  -130.00,    0.00)   (  25848.00,     254.00,    0.00)   OUT
  0x860202C3   (  120.00,  -140.00,    0.00)   (  25848.00,     244.00,    0.00)   OUT
  0x860202C4   (  130.00,  -130.00,    0.00)   (  25858.00,     254.00,    0.00)   OUT
  0x860202C5   (  130.00,  -140.00,    0.00)   (  25858.00,     244.00,    0.00)   OUT
  0x860202C6   (  130.00,  -190.00,    0.00)   (  25858.00,     194.00,    0.00)   OUT
  0x860202C7   (  130.00,  -200.00,    0.00)   (  25858.00,     184.00,    0.00)   OUT
  0x860202C8   (  140.00,  -190.00,    0.00)   (  25868.00,     194.00,    0.00)   OUT
  0x860202C9   (  140.00,  -200.00,    0.00)   (  25868.00,     184.00,    0.00)   OUT
  0x860202CA   (  140.00,  -210.00,    0.00)   (  25868.00,     174.00,    0.00)   OUT
  0x860202CB   (  150.00,  -140.00,    0.00)   (  25878.00,     244.00,    0.00)   OUT
  0x860202CC   (  150.00,  -150.00,    0.00)   (  25878.00,     234.00,    0.00)   OUT
  0x860202CD   (  150.00,  -160.00,    0.00)   (  25878.00,     224.00,    0.00)   OUT
  0x860202CE   (  150.00,  -200.00,    0.00)   (  25878.00,     184.00,    0.00)   OUT
  0x860202CF   (  150.00,  -210.00,    0.00)   (  25878.00,     174.00,    0.00)   OUT
  0x860202D0   (  160.00,  -140.00,    0.00)   (  25888.00,     244.00,    0.00)   OUT
  0x860202D1   (  160.00,  -150.00,    0.00)   (  25888.00,     234.00,    0.00)   OUT
  0x860202D2   (  160.00,  -160.00,    0.00)   (  25888.00,     224.00,    0.00)   OUT
  0x860202D3   (  170.00,  -140.00,    0.00)   (  25898.00,     244.00,    0.00)   OUT
  0x860202D4   (  170.00,  -150.00,    0.00)   (  25898.00,     234.00,    0.00)   OUT
  0x860202D5   (  170.00,  -160.00,    0.00)   (  25898.00,     224.00,    0.00)   OUT
  0x860202D6   (  180.00,  -110.00,    0.00)   (  25908.00,     274.00,    0.00)   OUT
  0x860202D7   (  180.00,  -200.00,    0.00)   (  25908.00,     184.00,    0.00)   OUT
  0x860202D8   (  180.00,  -210.00,    0.00)   (  25908.00,     174.00,    0.00)   OUT
  0x860202D9   (  180.00,  -220.00,    0.00)   (  25908.00,     164.00,    0.00)   OUT
  0x860202DA   (  190.00,  -200.00,    0.00)   (  25918.00,     184.00,    0.00)   OUT
  0x860202DB   (  190.00,  -210.00,    0.00)   (  25918.00,     174.00,    0.00)   OUT
  0x860202DC   (  190.00,  -220.00,    0.00)   (  25918.00,     164.00,    0.00)   OUT
  0x860202DD   (  200.00,  -200.00,    0.00)   (  25928.00,     184.00,    0.00)   OUT
  0x860202DE   (  200.00,  -210.00,    0.00)   (  25928.00,     174.00,    0.00)   OUT
  0x860202DF   (  200.00,  -220.00,    0.00)   (  25928.00,     164.00,    0.00)   OUT
  0x860202E0   (    0.00,   -60.00,    6.00)   (  25728.00,     324.00,    6.00)   OUT
  0x860202E1   (    0.00,   -70.00,    6.00)   (  25728.00,     314.00,    6.00)   OUT
  0x860202E2   (   10.00,   -30.00,    6.00)   (  25738.00,     354.00,    6.00)   OUT
  0x860202E3   (   10.00,   -70.00,    6.00)   (  25738.00,     314.00,    6.00)   OUT
  0x860202E4   (   10.00,   -80.00,    6.00)   (  25738.00,     304.00,    6.00)   OUT
  0x860202E5   (   20.00,   -20.00,    6.00)   (  25748.00,     364.00,    6.00)   OUT
  0x860202E6   (   20.00,   -40.00,    6.00)   (  25748.00,     344.00,    6.00)   OUT
  0x860202E7   (   20.00,  -110.00,    6.00)   (  25748.00,     274.00,    6.00)   OUT
  0x860202E8   (   20.00,  -120.00,    6.00)   (  25748.00,     264.00,    6.00)   OUT
  0x860202E9   (   20.00,  -130.00,    6.00)   (  25748.00,     254.00,    6.00)   OUT
  0x860202EA   (   20.00,  -140.00,    6.00)   (  25748.00,     244.00,    6.00)   OUT
  0x860202EB   (   30.00,  -110.00,    6.00)   (  25758.00,     274.00,    6.00)   OUT
  0x860202EC   (   30.00,  -120.00,    6.00)   (  25758.00,     264.00,    6.00)   OUT
  0x860202ED   (   30.00,  -130.00,    6.00)   (  25758.00,     254.00,    6.00)   OUT
  0x860202EE   (   30.00,  -140.00,    6.00)   (  25758.00,     244.00,    6.00)   OUT
  0x860202EF   (   40.00,   -70.00,    6.00)   (  25768.00,     314.00,    6.00)   OUT
  0x860202F0   (   40.00,   -80.00,    6.00)   (  25768.00,     304.00,    6.00)   OUT
  0x860202F1   (   40.00,   -90.00,    6.00)   (  25768.00,     294.00,    6.00)   OUT
  0x860202F2   (   40.00,  -110.00,    6.00)   (  25768.00,     274.00,    6.00)   OUT
  0x860202F3   (   40.00,  -120.00,    6.00)   (  25768.00,     264.00,    6.00)   OUT
  0x860202F4   (   40.00,  -130.00,    6.00)   (  25768.00,     254.00,    6.00)   OUT
  0x860202F5   (   40.00,  -140.00,    6.00)   (  25768.00,     244.00,    6.00)   OUT
  0x860202F6   (   50.00,   -10.00,    6.00)   (  25778.00,     374.00,    6.00)   OUT
  0x860202F7   (   50.00,   -20.00,    6.00)   (  25778.00,     364.00,    6.00)   OUT
  0x860202F8   (   50.00,   -30.00,    6.00)   (  25778.00,     354.00,    6.00)   OUT
  0x860202F9   (   50.00,   -60.00,    6.00)   (  25778.00,     324.00,    6.00)   OUT
  0x860202FA   (   50.00,   -70.00,    6.00)   (  25778.00,     314.00,    6.00)   OUT
  0x860202FB   (   50.00,   -90.00,    6.00)   (  25778.00,     294.00,    6.00)   OUT
  0x860202FC   (   50.00,  -110.00,    6.00)   (  25778.00,     274.00,    6.00)   OUT
  0x860202FD   (   50.00,  -120.00,    6.00)   (  25778.00,     264.00,    6.00)   OUT
  0x860202FE   (   50.00,  -130.00,    6.00)   (  25778.00,     254.00,    6.00)   OUT
  0x860202FF   (   50.00,  -140.00,    6.00)   (  25778.00,     244.00,    6.00)   OUT
  0x86020300   (   60.00,     0.00,    6.00)   (  25788.00,     384.00,    6.00)   IN
  0x86020301   (   60.00,   -10.00,    6.00)   (  25788.00,     374.00,    6.00)   OUT
  0x86020302   (   60.00,   -20.00,    6.00)   (  25788.00,     364.00,    6.00)   OUT
  0x86020303   (   60.00,   -30.00,    6.00)   (  25788.00,     354.00,    6.00)   OUT
  0x86020304   (   60.00,   -40.00,    6.00)   (  25788.00,     344.00,    6.00)   OUT
